loci_spal,multAllele,counts,het,hobs,p,q,hexp
loc50796_pos6,FALSE,284,54,0.190140845070423,0.852112676056338,0.147887323943662,0.252033326720889
loc50797_pos53,FALSE,263,1,0.00380228136882129,0.998098859315589,0.00190114068441061,0.00379505269701737
loc50799_pos10,FALSE,270,1,0.0037037037037037,0.998148148148148,0.00185185185185188,0.00369684499314135
loc50800_pos23,FALSE,259,6,0.0231660231660232,0.984555984555985,0.0154440154440154,0.0304109956619609
loc50804_pos10,FALSE,269,1,0.00371747211895911,0.99814126394052,0.0018587360594795,0.00371056231948139
loc50805_pos6,FALSE,265,62,0.233962264150943,0.173584905660377,0.826415094339623,0.28690637237451
loc50807_pos5,FALSE,300,11,0.0366666666666667,0.978333333333333,0.0216666666666666,0.0423944444444443
loc50809_pos14,FALSE,291,1,0.00343642611683849,0.998281786941581,0.00171821305841924,0.00343052160461023
loc50815_pos129,FALSE,288,1,0.00347222222222222,0.998263888888889,0.00173611111111116,0.00346619405864207
loc50816_pos6,FALSE,276,1,0.0036231884057971,0.994565217391304,0.00543478260869568,0.0108104914933838
loc50817_pos107,FALSE,261,0,0,1,0,0
loc50818_pos6,FALSE,294,1,0.00340136054421769,0.998299319727891,0.00170068027210879,0.0033955759174417
loc50819_pos30,FALSE,293,1,0.00341296928327645,0.998293515358362,0.00170648464163825,0.00340714510361221
loc50821_pos7,FALSE,277,1,0.0036101083032491,0.998194945848375,0.00180505415162457,0.00360359186226855
loc50823_pos4,FALSE,265,1,0.00377358490566038,0.99811320754717,0.00188679245283019,0.00376646493414026
loc50825_pos9,FALSE,292,123,0.421232876712329,0.388698630136986,0.611301369863014,0.475224010133233
loc50826_pos18,FALSE,279,8,0.028673835125448,0.985663082437276,0.014336917562724,0.0282627407150474
loc50834_pos21,FALSE,280,1,0.00357142857142857,0.998214285714286,0.00178571428571428,0.00356505102040815
loc50836_pos20,FALSE,294,0,0,1,0,0
loc50843_pos2,FALSE,271,2,0.00738007380073801,0.996309963099631,0.00369003690036895,0.00735284105608574
loc50847_pos169,FALSE,288,0,0,0.996527777777778,0.00347222222222221,0.00692033179012343
loc50848_pos29,FALSE,309,1,0.00323624595469256,0.998381877022654,0.00161812297734631,0.003231009310753
loc50855_pos141,FALSE,267,1,0.00374531835205993,0.99812734082397,0.00187265917602997,0.0037383046472808
loc50857_pos42,FALSE,259,1,0.00386100386100386,0.998069498069498,0.00193050193050193,0.00385355018559651
loc50859_pos3,FALSE,266,2,0.0075187969924812,0.996240601503759,0.00375939849624063,0.00749053083837419
loc50860_pos2,TRUE,287,1,0.00348432055749129,0.996515679442509,0.00348432055749126,0.00694436013548781
loc50862_pos176,FALSE,303,0,0,1,0,0
loc50863_pos4,FALSE,267,1,0.00374531835205993,0.99812734082397,0.00187265917602997,0.0037383046472808
loc50865_pos64,FALSE,291,82,0.281786941580756,0.731958762886598,0.268041237113402,0.392390264640238
loc50867_pos96,FALSE,302,2,0.00662251655629139,0.996688741721854,0.00331125827814571,0.00660058769352225
loc50869_pos3,FALSE,263,30,0.114068441064639,0.920152091254753,0.0798479087452472,0.146944440428516
loc50871_pos19,FALSE,295,1,0.00338983050847458,0.998305084745763,0.00169491525423726,0.00338408503303643
loc50872_pos7,FALSE,283,38,0.134275618374558,0.92226148409894,0.0777385159010601,0.143390478093121
loc50873_pos18,FALSE,264,1,0.00378787878787879,0.99810606060606,0.00189393939393945,0.00378070477502306
loc50875_pos15,FALSE,303,1,0.0033003300330033,0.998349834983498,0.00165016501650161,0.00329488394383986
loc50877_pos3,FALSE,260,1,0.00384615384615385,0.998076923076923,0.00192307692307692,0.00383875739644969
loc50878_pos4,FALSE,277,57,0.205776173285199,0.832129963898917,0.167870036101083,0.279379374161008
loc50881_pos4,FALSE,300,4,0.0133333333333333,0.986666666666667,0.0133333333333333,0.0263111111111111
loc50882_pos40,FALSE,293,0,0,1,0,0
loc50884_pos107,FALSE,265,94,0.354716981132075,0.539622641509434,0.460377358490566,0.49686009255963
loc50886_pos19,FALSE,289,0,0,1,0,0
loc50888_pos6,FALSE,260,1,0.00384615384615385,0.998076923076923,0.00192307692307692,0.00383875739644969
loc50890_pos14,FALSE,267,0,0,0.99625468164794,0.00374531835205993,0.00746258188500331
loc50892_pos148,FALSE,261,3,0.0114942528735632,0.990421455938697,0.00957854406130265,0.0189735911099367
loc50895_pos44,FALSE,259,1,0.00386100386100386,0.998069498069498,0.00193050193050193,0.00385355018559651
loc50896_pos99,FALSE,291,3,0.0103092783505155,0.987972508591065,0.0120274914089347,0.0237656617186853
loc50897_pos2,FALSE,260,0,0,0.996153846153846,0.00384615384615383,0.0076627218934911
loc50900_pos18,FALSE,300,1,0.00333333333333333,0.998333333333333,0.0016666666666667,0.00332777777777785
loc50902_pos46,FALSE,270,1,0.0037037037037037,0.998148148148148,0.00185185185185188,0.00369684499314135
loc50909_pos0,FALSE,262,3,0.0114503816793893,0.990458015267176,0.00954198473282442,0.0189018705203659
loc50914_pos48,FALSE,303,8,0.0264026402640264,0.98019801980198,0.0198019801980198,0.0388197235565141
loc50917_pos10,FALSE,264,1,0.00378787878787879,0.99810606060606,0.00189393939393945,0.00378070477502306
loc50920_pos15,FALSE,262,10,0.0381679389312977,0.969465648854962,0.0305343511450382,0.0592040090903794
loc50924_pos2,FALSE,298,2,0.00671140939597315,0.996644295302013,0.00335570469798663,0.00668888788793308
loc50925_pos98,FALSE,289,1,0.00346020761245675,0.998269896193772,0.0017301038062284,0.00345422109409615
loc50928_pos28,FALSE,272,1,0.00367647058823529,0.998161764705882,0.00183823529411764,0.0036697123702422
loc50931_pos57,FALSE,264,1,0.00378787878787879,0.99810606060606,0.00189393939393945,0.00378070477502306
loc50933_pos11,FALSE,279,80,0.28673835125448,0.763440860215054,0.236559139784946,0.361197826338305
loc50939_pos51,FALSE,302,128,0.423841059602649,0.556291390728477,0.443708609271523,0.493662558659708
loc50942_pos42,FALSE,283,4,0.0141342756183746,0.992932862190813,0.00706713780918733,0.0140343867447466
loc50946_pos39,FALSE,280,6,0.0214285714285714,0.982142857142857,0.0178571428571429,0.035076530612245
loc50949_pos33,FALSE,284,1,0.00352112676056338,0.998239436619718,0.00176056338028174,0.00351492759373151
loc50951_pos70,FALSE,259,66,0.254826254826255,0.776061776061776,0.223938223938224,0.347579791595236
loc50953_pos96,FALSE,261,2,0.00766283524904215,0.996168582375479,0.0038314176245211,0.00763347572701523
loc50954_pos22,FALSE,271,75,0.276752767527675,0.787822878228782,0.212177121771218,0.334315981536199
loc50958_pos31,FALSE,263,1,0.00380228136882129,0.998098859315589,0.00190114068441061,0.00379505269701737
loc50964_pos8,FALSE,291,57,0.195876288659794,0.878006872852234,0.121993127147766,0.21422160815295
loc50966_pos10,FALSE,282,1,0.00354609929078014,0.99822695035461,0.00177304964539005,0.00353981188069006
loc50970_pos35,FALSE,282,97,0.343971631205674,0.671985815602837,0.328014184397163,0.440841758462854
loc50972_pos31,FALSE,262,20,0.0763358778625954,0.938931297709924,0.0610687022900763,0.114678631781365
loc50973_pos28,FALSE,262,1,0.00381679389312977,0.998091603053435,0.00190839694656486,0.00380950993531841
loc50974_pos112,FALSE,275,2,0.00727272727272727,0.996363636363636,0.00363636363636366,0.00724628099173558
loc50975_pos32,FALSE,264,4,0.0151515151515152,0.988636363636364,0.0113636363636364,0.0224690082644628
loc50981_pos22,FALSE,260,1,0.00384615384615385,0.998076923076923,0.00192307692307692,0.00383875739644969
loc50985_pos31,FALSE,277,1,0.0036101083032491,0.998194945848375,0.00180505415162457,0.00360359186226855
loc50987_pos17,FALSE,274,18,0.0656934306569343,0.930656934306569,0.0693430656934306,0.129069209867334
loc50989_pos34,FALSE,301,5,0.0166112956810631,0.988372093023256,0.0116279069767442,0.0229853975121688
loc50990_pos25,FALSE,272,105,0.386029411764706,0.604779411764706,0.395220588235294,0.478042549740484
loc50994_pos143,FALSE,266,1,0.0037593984962406,0.99812030075188,0.00187969924812026,0.00375233195771375
loc50996_pos9,TRUE,288,1,0.00347222222222222,0.996527777777778,0.00347222222222221,0.00692033179012343
loc50997_pos22,FALSE,269,3,0.0111524163568773,0.990706319702602,0.00929368029739774,0.018414615607855
loc51001_pos13,FALSE,291,2,0.00687285223367698,0.996563573883162,0.00343642611683848,0.00684923418476397
loc51002_pos41,FALSE,283,1,0.00353356890459364,0.998233215547703,0.00176678445229683,0.00352732584999191
loc51004_pos6,FALSE,262,1,0.00381679389312977,0.998091603053435,0.00190839694656486,0.00380950993531841
loc51006_pos5,FALSE,275,1,0.00363636363636364,0.998181818181818,0.00181818181818183,0.00362975206611573
loc51008_pos6,FALSE,260,2,0.00769230769230769,0.996153846153846,0.00384615384615383,0.0076627218934911
loc51009_pos78,FALSE,277,3,0.0108303249097473,0.994584837545126,0.00541516245487361,0.0107716769409219
loc51011_pos6,FALSE,289,1,0.00346020761245675,0.998269896193772,0.0017301038062284,0.00345422109409615
loc51012_pos6,FALSE,285,1,0.00350877192982456,0.998245614035088,0.00175438596491229,0.00350261618959681
loc51015_pos17,FALSE,263,1,0.00380228136882129,0.998098859315589,0.00190114068441061,0.00379505269701737
loc51018_pos27,FALSE,293,2,0.0068259385665529,0.996587030716723,0.0034129692832765,0.00680264184789582
loc51019_pos23,FALSE,308,1,0.00324675324675325,0.998376623376623,0.00162337662337664,0.00324148254343062
loc51021_pos21,FALSE,298,126,0.422818791946309,0.352348993288591,0.647651006711409,0.456398360434215
loc51023_pos4,FALSE,259,1,0.00386100386100386,0.998069498069498,0.00193050193050193,0.00385355018559651
loc51024_pos29,FALSE,294,1,0.00340136054421769,0.998299319727891,0.00170068027210879,0.0033955759174417
loc51028_pos4,FALSE,276,1,0.0036231884057971,0.998188405797101,0.00181159420289856,0.00361662465868517
loc51031_pos130,FALSE,276,1,0.0036231884057971,0.998188405797101,0.00181159420289856,0.00361662465868517
loc51033_pos61,FALSE,280,2,0.00714285714285714,0.996428571428571,0.00357142857142856,0.00711734693877549
loc51035_pos94,FALSE,263,7,0.026615969581749,0.0171102661596958,0.982889733840304,0.0336350099032804
loc51036_pos23,FALSE,288,24,0.0833333333333333,0.954861111111111,0.0451388888888888,0.0862027391975308
loc51039_pos5,FALSE,287,12,0.0418118466898955,0.97212543554007,0.0278745644599303,0.054195146232199
loc51042_pos8,FALSE,298,0,0,1,0,0
loc51044_pos66,FALSE,270,1,0.0037037037037037,0.994444444444444,0.00555555555555554,0.0110493827160493
loc51046_pos95,FALSE,293,4,0.0136518771331058,0.989761092150171,0.0102389078498294,0.0202681452317442
loc51047_pos58,FALSE,263,1,0.00380228136882129,0.998098859315589,0.00190114068441061,0.00379505269701737
loc51049_pos98,FALSE,294,92,0.312925170068027,0.775510204081633,0.224489795918367,0.348188254893794
loc51051_pos96,FALSE,287,10,0.0348432055749129,0.982578397212544,0.0174216027874564,0.034236181087545
loc51053_pos29,FALSE,302,93,0.30794701986755,0.577814569536424,0.422185430463576,0.487889785535722
loc51056_pos2,FALSE,292,3,0.0102739726027397,0.991438356164384,0.00856164383561642,0.0169766841808969
loc51068_pos8,FALSE,278,1,0.00359712230215827,0.998201438848921,0.00179856115107913,0.00359065265772991
loc51069_pos10,FALSE,294,103,0.350340136054422,0.481292517006803,0.518707482993197,0.499300060160118
loc51072_pos26,FALSE,299,1,0.00334448160535117,0.998327759197324,0.00167224080267558,0.0033388888267469
loc51075_pos2,FALSE,295,0,0,1,0,0
loc51076_pos29,FALSE,275,93,0.338181818181818,0.594545454545455,0.405454545454545,0.482122314049587
loc51077_pos113,FALSE,259,1,0.00386100386100386,0.99034749034749,0.00965250965250963,0.0191186774198357
loc51080_pos109,FALSE,280,22,0.0785714285714286,0.957142857142857,0.0428571428571428,0.0820408163265305
loc51081_pos24,FALSE,299,26,0.0869565217391304,0.946488294314381,0.0535117056856187,0.101296406080469
loc51086_pos60,FALSE,259,1,0.00386100386100386,0.998069498069498,0.00193050193050193,0.00385355018559651
loc51093_pos66,FALSE,293,1,0.00341296928327645,0.998293515358362,0.00170648464163825,0.00340714510361221
loc51094_pos16,FALSE,282,1,0.00354609929078014,0.99822695035461,0.00177304964539005,0.00353981188069006
loc51096_pos142,FALSE,283,1,0.00353356890459364,0.998233215547703,0.00176678445229683,0.00352732584999191
loc51099_pos2,TRUE,261,1,0.00383141762452107,0.996168582375479,0.0038314176245211,0.00763347572701523
loc51100_pos8,FALSE,272,93,0.341911764705882,0.634191176470588,0.365808823529412,0.463985456314879
loc51104_pos98,FALSE,272,1,0.00367647058823529,0.998161764705882,0.00183823529411764,0.0036697123702422
loc51105_pos15,FALSE,291,18,0.0618556701030928,0.962199312714777,0.0378006872852233,0.0727435906519762
loc51106_pos32,FALSE,259,1,0.00386100386100386,0.998069498069498,0.00193050193050193,0.00385355018559651
loc51109_pos7,FALSE,292,1,0.00342465753424658,0.998287671232877,0.00171232876712324,0.00341879339463304
loc51112_pos1,FALSE,294,111,0.377551020408163,0.44047619047619,0.55952380952381,0.492913832199546
loc51114_pos31,FALSE,282,3,0.0106382978723404,0.99468085106383,0.00531914893617025,0.0105817111815302
loc51116_pos27,FALSE,275,1,0.00363636363636364,0.998181818181818,0.00181818181818183,0.00362975206611573
loc51119_pos2,FALSE,274,1,0.00364963503649635,0.998175182481752,0.00182481751824815,0.00364297511854648
loc51120_pos4,FALSE,272,15,0.0551470588235294,0.943014705882353,0.0569852941176471,0.107475940743945
loc51129_pos29,FALSE,260,2,0.00769230769230769,0.996153846153846,0.00384615384615383,0.0076627218934911
loc51130_pos12,FALSE,289,0,0,1,0,0
loc51134_pos111,FALSE,273,3,0.010989010989011,0.0054945054945055,0.994505494505495,0.0109286318077527
loc51135_pos113,FALSE,276,1,0.0036231884057971,0.998188405797101,0.00181159420289856,0.00361662465868517
loc51141_pos4,FALSE,286,1,0.0034965034965035,0.998251748251748,0.00174825174825177,0.00349039072815301
loc51151_pos13,FALSE,296,20,0.0675675675675676,0.959459459459459,0.0405405405405406,0.0777940102264427
loc51154_pos2,FALSE,281,113,0.402135231316726,0.414590747330961,0.585409252669039,0.485410519117032
loc51161_pos34,FALSE,279,51,0.182795698924731,0.815412186379928,0.184587813620072,0.301030305366067
loc51162_pos4,FALSE,284,1,0.00352112676056338,0.998239436619718,0.00176056338028174,0.00351492759373151
loc51164_pos8,FALSE,284,40,0.140845070422535,0.919014084507042,0.0809859154929577,0.148854393969451
loc51165_pos3,FALSE,296,13,0.0439189189189189,0.978040540540541,0.0219594594594594,0.0429544831994156
loc51167_pos29,FALSE,279,1,0.003584229390681,0.99820788530466,0.00179211469534046,0.00357780604051842
loc51168_pos108,FALSE,290,0,0,0.996551724137931,0.00344827586206897,0.00687277051129609
loc51169_pos43,FALSE,267,54,0.202247191011236,0.876404494382023,0.123595505617977,0.216639313218028
loc51170_pos11,FALSE,295,0,0,0.996610169491525,0.00338983050847452,0.00675667911519668
loc51171_pos11,TRUE,264,2,0.00757575757575758,0.994318181818182,0.00568181818181823,0.011299070247934
loc51174_pos9,FALSE,266,95,0.357142857142857,0.385338345864662,0.614661654135338,0.473705410141896
loc51176_pos10,FALSE,289,14,0.0484429065743945,0.972318339100346,0.027681660899654,0.0538307730989811
loc51183_pos116,FALSE,287,1,0.00348432055749129,0.991289198606272,0.00871080139372826,0.0172698466656146
loc51184_pos14,FALSE,283,0,0,1,0,0
loc51185_pos12,FALSE,259,63,0.243243243243243,0.596525096525097,0.403474903474903,0.481365811481642
loc51192_pos22,FALSE,279,0,0,0.996415770609319,0.00358422939068104,0.00714276538071203
loc51194_pos3,TRUE,264,20,0.0757575757575758,0.920454545454545,0.0795454545454546,0.146435950413223
loc51195_pos3,FALSE,259,1,0.00386100386100386,0.998069498069498,0.00193050193050193,0.00385355018559651
loc51196_pos10,FALSE,287,5,0.0174216027874564,0.980836236933798,0.019163763066202,0.037593026502689
loc51198_pos120,FALSE,295,1,0.00338983050847458,0.998305084745763,0.00169491525423726,0.00338408503303643
loc51209_pos22,FALSE,284,20,0.0704225352112676,0.964788732394366,0.0352112676056338,0.0679428684784764
loc51213_pos21,FALSE,284,1,0.00352112676056338,0.998239436619718,0.00176056338028174,0.00351492759373151
loc51214_pos10,FALSE,284,1,0.00352112676056338,0.998239436619718,0.00176056338028174,0.00351492759373151
loc51215_pos16,FALSE,288,89,0.309027777777778,0.380208333333333,0.619791666666667,0.471299913194444
loc51217_pos123,FALSE,298,1,0.00335570469798658,0.998322147651007,0.00167785234899331,0.00335007432097658
loc51232_pos119,FALSE,276,2,0.0072463768115942,0.996376811594203,0.00362318840579712,0.00722012182314643
loc51234_pos146,FALSE,263,1,0.00380228136882129,0.998098859315589,0.00190114068441061,0.00379505269701737
loc51236_pos52,FALSE,288,63,0.21875,0.814236111111111,0.185763888888889,0.302511332947531
loc51238_pos94,FALSE,262,79,0.301526717557252,0.479007633587786,0.520992366412214,0.499118641104831
loc51239_pos3,FALSE,279,79,0.283154121863799,0.403225806451613,0.596774193548387,0.481269510926119
loc51241_pos3,FALSE,265,1,0.00377358490566038,0.99811320754717,0.00188679245283019,0.00376646493414026
loc51242_pos6,FALSE,276,60,0.217391304347826,0.815217391304348,0.184782608695652,0.301275992438563
loc51244_pos23,FALSE,264,40,0.151515151515152,0.848484848484849,0.151515151515151,0.257116620752984
loc51250_pos1,FALSE,266,4,0.0150375939849624,0.988721804511278,0.0112781954887218,0.0223019955904799
loc51256_pos3,FALSE,272,1,0.00367647058823529,0.998161764705882,0.00183823529411764,0.0036697123702422
loc51258_pos26,FALSE,266,76,0.285714285714286,0.218045112781955,0.781954887218045,0.341002883147719
loc51261_pos21,FALSE,277,13,0.0469314079422383,0.972924187725632,0.0270758122743683,0.0526854253281029
loc51263_pos27,FALSE,273,19,0.0695970695970696,0.957875457875458,0.0421245421245421,0.0807001301506795
loc51264_pos11,FALSE,289,9,0.0311418685121107,0.977508650519031,0.0224913494809689,0.0439709773589876
loc51265_pos2,FALSE,264,94,0.356060606060606,0.363636363636364,0.636363636363636,0.462809917355372
loc51266_pos103,FALSE,279,70,0.25089605734767,0.304659498207885,0.695340501792115,0.42368417671921
loc51270_pos105,FALSE,282,1,0.00354609929078014,0.99822695035461,0.00177304964539005,0.00353981188069006
loc51271_pos2,FALSE,285,1,0.00350877192982456,0.998245614035088,0.00175438596491229,0.00350261618959681
loc51272_pos67,FALSE,315,1,0.00317460317460317,0.998412698412698,0.00158730158730158,0.00316956412194506
loc51273_pos24,FALSE,264,135,0.511363636363636,0.501893939393939,0.498106060606061,0.499992825987144
loc51274_pos98,FALSE,283,8,0.0282685512367491,0.978798586572438,0.0212014134275619,0.041503826992471
loc51277_pos5,FALSE,301,0,0,1,0,0
loc51283_pos4,FALSE,291,1,0.00343642611683849,0.998281786941581,0.00171821305841924,0.00343052160461023
loc51284_pos14,FALSE,294,17,0.0578231292517007,0.954081632653061,0.0459183673469388,0.0876197417742607
loc51285_pos20,FALSE,268,2,0.00746268656716418,0.0223880597014925,0.977611940298508,0.0437736689685899
loc51287_pos4,FALSE,276,94,0.340579710144928,0.735507246376812,0.264492753623188,0.389072673808023
loc51288_pos27,FALSE,305,1,0.00327868852459016,0.998360655737705,0.00163934426229506,0.00327331362536948
loc51289_pos93,FALSE,290,1,0.00344827586206897,0.998275862068966,0.00172413793103443,0.0034423305588584
loc51290_pos17,FALSE,273,108,0.395604395604396,0.593406593406593,0.406593406593407,0.482550416616351
loc51292_pos100,FALSE,291,5,0.0171821305841924,0.991408934707904,0.00859106529209619,0.0170345177784863
loc51297_pos12,FALSE,277,1,0.0036101083032491,0.998194945848375,0.00180505415162457,0.00360359186226855
loc51310_pos105,FALSE,268,1,0.00373134328358209,0.998134328358209,0.00186567164179108,0.00372438182223219
loc51311_pos24,FALSE,266,59,0.221804511278195,0.287593984962406,0.712406015037594,0.409767369551699
loc51314_pos27,FALSE,288,1,0.00347222222222222,0.998263888888889,0.00173611111111116,0.00346619405864207
loc51317_pos146,FALSE,294,3,0.0102040816326531,0.994897959183674,0.00510204081632648,0.01015201999167
loc51319_pos8,FALSE,276,72,0.260869565217391,0.221014492753623,0.778985507246377,0.344334173492964
loc51322_pos9,FALSE,303,71,0.234323432343234,0.826732673267327,0.173267326732673,0.286491520439173
loc51326_pos17,FALSE,273,0,0,0.996336996336996,0.00366300366300365,0.00729917213433694
loc51330_pos17,FALSE,278,1,0.00359712230215827,0.998201438848921,0.00179856115107913,0.00359065265772991
loc51343_pos21,FALSE,308,1,0.00324675324675325,0.998376623376623,0.00162337662337664,0.00324148254343062
loc51344_pos16,FALSE,271,1,0.003690036900369,0.998154981549816,0.00184501845018448,0.00368322871420591
loc51357_pos19,FALSE,294,2,0.00680272108843537,0.996598639455782,0.00340136054421769,0.00677958258133186
loc51359_pos7,FALSE,267,1,0.00374531835205993,0.99438202247191,0.0056179775280899,0.0111728317131676
loc51366_pos9,FALSE,288,1,0.00347222222222222,0.998263888888889,0.00173611111111116,0.00346619405864207
loc51369_pos96,FALSE,278,49,0.176258992805755,0.911870503597122,0.0881294964028777,0.160725376533306
loc51371_pos58,FALSE,294,22,0.0748299319727891,0.948979591836735,0.0510204081632653,0.0968346522282381
loc51373_pos29,FALSE,288,0,0,0.996527777777778,0.00347222222222221,0.00692033179012343
loc51374_pos6,FALSE,264,1,0.00378787878787879,0.99810606060606,0.00189393939393945,0.00378070477502306
loc51375_pos43,FALSE,281,1,0.00355871886120996,0.998220640569395,0.00177935943060503,0.0035523866212435
loc51377_pos7,FALSE,262,1,0.00381679389312977,0.00190839694656489,0.998091603053435,0.00380950993531845
loc51380_pos3,FALSE,261,1,0.00383141762452107,0.99808429118774,0.00191570881226055,0.00382407774401436
loc51387_pos2,FALSE,290,1,0.00344827586206897,0.998275862068966,0.00172413793103443,0.0034423305588584
loc51389_pos119,FALSE,270,3,0.0111111111111111,0.994444444444444,0.00555555555555554,0.0110493827160493
loc51392_pos4,FALSE,308,21,0.0681818181818182,0.956168831168831,0.0438311688311688,0.0838199949401247
loc51393_pos9,FALSE,300,1,0.00333333333333333,0.998333333333333,0.0016666666666667,0.00332777777777785
loc51395_pos61,FALSE,282,2,0.00709219858156028,0.99645390070922,0.00354609929078009,0.00706704894120004
loc51398_pos2,FALSE,293,2,0.0068259385665529,0.996587030716723,0.0034129692832765,0.00680264184789582
loc51400_pos12,FALSE,274,1,0.00364963503649635,0.998175182481752,0.00182481751824815,0.00364297511854648
loc51402_pos41,FALSE,282,1,0.00354609929078014,0.99822695035461,0.00177304964539005,0.00353981188069006
loc51406_pos97,FALSE,266,1,0.0037593984962406,0.99812030075188,0.00187969924812026,0.00375233195771375
loc51415_pos12,FALSE,285,13,0.0456140350877193,0.963157894736842,0.0368421052631579,0.0709695290858726
loc51417_pos15,FALSE,260,1,0.00384615384615385,0.998076923076923,0.00192307692307692,0.00383875739644969
loc51418_pos25,FALSE,265,1,0.00377358490566038,0.99811320754717,0.00188679245283019,0.00376646493414026
loc51423_pos4,FALSE,298,4,0.0134228187919463,0.98993288590604,0.0100671140939598,0.0199315346155579
loc51424_pos17,FALSE,263,1,0.00380228136882129,0.994296577946768,0.00570342205323193,0.0113417860602293
loc51426_pos23,FALSE,259,59,0.227799227799228,0.735521235521235,0.264478764478765,0.389059495237101
loc51427_pos43,FALSE,268,1,0.00373134328358209,0.998134328358209,0.00186567164179108,0.00372438182223219
loc51431_pos9,FALSE,270,5,0.0185185185185185,0.972222222222222,0.0277777777777778,0.0540123456790124
loc51432_pos11,FALSE,293,3,0.0102389078498294,0.994880546075085,0.00511945392491464,0.0101864902328506
loc51433_pos104,FALSE,259,1,0.00386100386100386,0.998069498069498,0.00193050193050193,0.00385355018559651
loc51439_pos1,FALSE,280,1,0.00357142857142857,0.998214285714286,0.00178571428571428,0.00356505102040815
loc51440_pos2,FALSE,280,1,0.00357142857142857,0.998214285714286,0.00178571428571428,0.00356505102040815
loc51441_pos25,FALSE,263,0,0,0.992395437262357,0.00760456273764254,0.0150934667264236
loc51442_pos31,FALSE,305,1,0.00327868852459016,0.998360655737705,0.00163934426229506,0.00327331362536948
loc51443_pos0,FALSE,280,132,0.471428571428571,0.55,0.45,0.495
loc51447_pos103,FALSE,268,1,0.00373134328358209,0.990671641791045,0.00932835820895528,0.0184826798841614
loc51450_pos4,FALSE,287,3,0.0104529616724739,0.994773519163763,0.00522648083623689,0.0103983294686107
loc51451_pos11,FALSE,283,3,0.0106007067137809,0.99469964664311,0.0053003533568905,0.0105445192223652
loc51452_pos96,FALSE,282,11,0.0390070921985816,0.973404255319149,0.026595744680851,0.051776822091444
loc51456_pos9,FALSE,292,94,0.321917808219178,0.606164383561644,0.393835616438356,0.477458247325952
loc51458_pos8,FALSE,276,2,0.0072463768115942,0.0144927536231884,0.985507246376812,0.0285654274312119
loc51459_pos116,FALSE,293,1,0.00341296928327645,0.998293515358362,0.00170648464163825,0.00340714510361221
loc51464_pos4,FALSE,302,1,0.0033112582781457,0.998344370860927,0.0016556291390728,0.00330577606245331
loc51470_pos10,FALSE,286,1,0.0034965034965035,0.998251748251748,0.00174825174825177,0.00349039072815301
loc51473_pos7,FALSE,289,109,0.377162629757785,0.34083044982699,0.65916955017301,0.449330108595443
loc51474_pos22,FALSE,277,3,0.0108303249097473,0.994584837545126,0.00541516245487361,0.0107716769409219
loc51475_pos110,FALSE,290,73,0.251724137931034,0.205172413793103,0.794827586206897,0.32615338882283
loc51476_pos69,FALSE,262,18,0.0687022900763359,0.950381679389313,0.049618320610687,0.0943126857409242
loc51477_pos58,FALSE,269,1,0.00371747211895911,0.99814126394052,0.0018587360594795,0.00371056231948139
loc51486_pos30,FALSE,289,55,0.190311418685121,0.804498269896194,0.195501730103806,0.314561607260449
loc51492_pos104,FALSE,306,1,0.00326797385620915,0.998366013071895,0.00163398692810457,0.00326263402964671
loc51493_pos25,FALSE,302,1,0.0033112582781457,0.995033112582781,0.00496688741721851,0.00988443489320638
loc51494_pos93,FALSE,284,1,0.00352112676056338,0.998239436619718,0.00176056338028174,0.00351492759373151
loc51497_pos5,FALSE,307,7,0.0228013029315961,0.985342019543974,0.0146579804560261,0.0288862481299536
loc51501_pos9,FALSE,279,29,0.103942652329749,0.937275985663082,0.0627240143369175,0.117579424724759
loc51503_pos4,FALSE,294,1,0.00340136054421769,0.998299319727891,0.00170068027210879,0.0033955759174417
loc51506_pos10,FALSE,278,72,0.258992805755396,0.215827338129496,0.784172661870504,0.338491796490865
loc51507_pos2,FALSE,273,5,0.0183150183150183,0.987179487179487,0.0128205128205128,0.0253122945430637
loc51509_pos102,FALSE,296,5,0.0168918918918919,0.991554054054054,0.00844594594594594,0.0167492238860482
loc51511_pos7,FALSE,296,0,0,1,0,0
loc51513_pos137,FALSE,268,18,0.0671641791044776,0.0522388059701493,0.947761194029851,0.0990198262419247
loc51518_pos5,FALSE,306,1,0.00326797385620915,0.998366013071895,0.00163398692810457,0.00326263402964671
loc51520_pos3,FALSE,284,1,0.00352112676056338,0.998239436619718,0.00176056338028174,0.00351492759373151
loc51523_pos28,FALSE,283,8,0.0282685512367491,0.971731448763251,0.0282685512367491,0.0549388804954488
loc51525_pos5,FALSE,282,11,0.0390070921985816,0.973404255319149,0.026595744680851,0.051776822091444
loc51526_pos2,FALSE,273,0,0,0.996336996336996,0.00366300366300365,0.00729917213433694
loc51529_pos7,FALSE,302,9,0.0298013245033113,0.985099337748344,0.0149006622516556,0.0293572650322355
loc51531_pos15,FALSE,281,1,0.00355871886120996,0.998220640569395,0.00177935943060503,0.0035523866212435
loc51532_pos14,FALSE,297,2,0.00673400673400673,0.993265993265993,0.0067340067340067,0.0133773197746261
loc51533_pos129,FALSE,299,1,0.00334448160535117,0.998327759197324,0.00167224080267558,0.0033388888267469
loc51536_pos45,FALSE,303,0,0,1,0,0
